chr,Line,pos_leftflank,pos_start,pos_end,pos_rightflank,marker_left_flank,marker_start,marker_end,marker_right_flank,chrom.size,intro_start,intro_end,intro.size,intro.prop.chr
3,Tzi8/B73 NIL-1041,168345323,168345349,180803794,180803830,S3_168345323,S3_168345349,S3_180803794,S3_180803830,235667934,168345336,180803812,12458476,0.0528645360806702
3,Tzi8/B73 NIL-1213,10387365,10388876,20815260,20815261,S3_10387365,S3_10388876,S3_20815260,S3_20815261,235667934,10388120.5,20815260.5,10427140,0.0442450520230724
3,CML69/B73 NIL-1221,22471712,22471715,48287735,48287795,S3_22471712,S3_22471715,S3_48287735,S3_48287795,235667934,22471713.5,48287765,25816051.5,0.109544183893936
3,CML228/B73 NIL-1044,19829977,19830038,33382638,33382678,S3_19829977,S3_19830038,S3_33382638,S3_33382678,235667934,19830007.5,33382658,13552650.5,0.0575074014948508
3,CML277/B73 NIL-1124,169058362,169058564,172687025,172734667,S3_169058362,S3_169058564,S3_172687025,S3_172734667,235667934,169058463,172710846,3652383,0.0154980057660284
3,Mo18W/B73 NIL-1099,157892692,157976980,193366314,193366689,S3_157892692,S3_157976980,S3_193366314,S3_193366689,235667934,157934836,193366501.5,35431665.5,0.150345721195994
3,Tx303/B73 NIL-1102,181637135,181637171,208573065,208573072,S3_181637135,S3_181637171,S3_208573065,S3_208573072,235667934,181637153,208573068.5,26935915.5,0.114296056501263
3,CML52/B73 NIL-1164,25411154,25411157,135478128,135478132,S3_25411154,S3_25411157,S3_135478128,S3_135478132,235667934,25411155.5,135478130,110066974.5,0.467042641872526
3,Tx303/B73 NIL-1201,179265116,179265148,185588041,185588048,S3_179265116,S3_179265148,S3_185588041,S3_185588048,235667934,179265132,185588044.5,6322912.5,0.0268297531729539
3,CML322/B73 NIL-1144,201752843,201788665,202086042,202086045,S3_201752843,S3_201788665,S3_202086042,S3_202086045,235667934,201770754,202086043.5,315289.5,0.00133785489883405
3,Oh43/B73 NIL-1306,67488998,68294755,159143990,159144306,S3_67488998,S3_68294755,S3_159143990,S3_159144306,235667934,67891876.5,159144148,91252271.5,0.387206990578532
3,Oh43/B73 NIL-1135,196606405,196703258,196704605,196841649,S3_196606405,S3_196703258,S3_196704605,S3_196841649,235667934,196654831.5,196773127,118295.5,0.000501958403895542
3,Tzi8/B73 NIL-1322,223383872,223384608,231137587,231137722,S3_223383872,S3_223384608,S3_231137587,S3_231137722,235667934,223384240,231137654.5,7753414.5,0.0328997431614943
3,Tzi8/B73 NIL-1060A,114245758,114558671,114711340,114714934,S3_114245758,S3_114558671,S3_114711340,S3_114714934,235667934,114402214.5,114713137,310922.5,0.00131932458829974
3,Tx303/B73 NIL-1248,189714699,189739882,212711450,212711463,S3_189714699,S3_189739882,S3_212711450,S3_212711463,235667934,189727290.5,212711456.5,22984166,0.0975277612439204
3,Oh43/B73 NIL-1307,67488998,68294755,168476503,168476510,S3_67488998,S3_68294755,S3_168476503,S3_168476510,235667934,67891876.5,168476506.5,100584630,0.426806601529421
3,NC358/B73 NIL-1108,18927559,19067827,54003071,54022612,S3_18927559,S3_19067827,S3_54003071,S3_54022612,235667934,18997693,54012841.5,35015148.5,0.148578331831941
3,Tzi8/B73 NIL-1060A,228718313,228880440,233153153,233158151,S3_228718313,S3_228880440,S3_233153153,S3_233158151,235667934,228799376.5,233155652,4356275.5,0.0184848037068972
3,Oh43/B73 NIL-1228,3084650,3084654,3088828,3088831,S3_3084650,S3_3084654,S3_3088828,S3_3088831,235667934,3084652,3088829.5,4177.5,1.77262130197144e-05
3,Oh43/B73 NIL-1182,0,0,1963387,1963424,S3_236990,S3_236990,S3_1963387,S3_1963424,235667934,0,1963405.5,1963405.5,0.00833123737572206
3,Tzi8/B73 NIL-1060A,187916525,188235466,190355067,190358493,S3_187916525,S3_188235466,S3_190355067,S3_190358493,235667934,188075995.5,190356780,2280784.5,0.00967795856350996
3,Ki3/B73 NIL-1240,52131220,52648845,52899784,52899792,S3_52131220,S3_52648845,S3_52899784,S3_52899792,235667934,52390032.5,52899788,509755.5,0.00216302443589971
3,NC350/B73 NIL-1242,231181973,231198244,235667934,235667934,S3_231181973,S3_231198244,END,END,235667934,231190108.5,235667934,4477825.5,0.0190005717960764
3,Ki3/B73 NIL-1185,210470238,210470391,214208646,214208679,S3_210470238,S3_210470391,S3_214208646,S3_214208679,235667934,210470314.5,214208662.5,3738348,0.0158627774960678
3,CML322/B73 NIL-1053A,0,0,5917718,5956946,S3_236990,S3_236990,S3_5917718,S3_5956946,235667934,0,5937332,5937332,0.0251936353801956
3,CML69/B73 NIL-1117,0,0,877491,883303,S3_236990,S3_236990,S3_877491,S3_883303,235667934,0,880397,880397,0.00373575218765231
3,Oh43/B73 NIL-1157,0,0,1441661,1441704,S3_236990,S3_236990,S3_1441661,S3_1441704,235667934,0,1441682.5,1441682.5,0.00611743174190172
3,NC358/B73 NIL-1145,208321098,208559836,218141765,218143133,S3_208321098,S3_208559836,S3_218141765,S3_218143133,235667934,208440467,218142449,9701982,0.0411680190653345
3,Mo17/B73 NIL-1215,41358505,41359598,42023596,42023598,S3_41358505,S3_41359598,S3_42023596,S3_42023598,235667934,41359051.5,42023597,664545.5,0.00281983844267927
3,NC358/B73 NIL-1154,207944030,207990046,217060453,217060466,S3_207944030,S3_207990046,S3_217060453,S3_217060466,235667934,207967038,217060459.5,9093421.5,0.0385857394583007
3,Mo18W/B73 NIL-1011,161286933,161287591,185000011,185000045,S3_161286933,S3_161287591,S3_185000011,S3_185000045,235667934,161287262,185000028,23712766,0.100619399497939
3,M162W/B73 NIL-1120,218711584,218711614,220748027,220824906,S3_218711584,S3_218711614,S3_220748027,S3_220824906,235667934,218711599,220786466.5,2074867.5,0.00880419947161755
3,Mo18W/B73 NIL-1058A,160474109,160486321,163204298,163204321,S3_160474109,S3_160486321,S3_163204298,S3_163204321,235667934,160480215,163204309.5,2724094.5,0.0115590375566325
3,CML228/B73 NIL-1100,18860109,18871972,18872174,18872175,S3_18860109,S3_18871972,S3_18872174,S3_18872175,235667934,18866040.5,18872174.5,6134,2.60281485728135e-05
3,Mo17/B73 NIL-1209,52131220,52648845,52899784,52899792,S3_52131220,S3_52648845,S3_52899784,S3_52899792,235667934,52390032.5,52899788,509755.5,0.00216302443589971
3,Ki3/B73 NIL-1191,0,0,1857753,1857765,S3_236990,S3_236990,S3_1857753,S3_1857765,235667934,0,1857759,1857759,0.00788295195051865
3,Tzi8/B73 NIL-1190,8650356,8669987,29938305,29938325,S3_8650356,S3_8669987,S3_29938305,S3_29938325,235667934,8660171.5,29938315,21278143.5,0.0902886665098867
3,NC358/B73 NIL-1008,7402813,7449087,178925094,178925098,S3_7402813,S3_7449087,S3_178925094,S3_178925098,235667934,7425950,178925096,171499146,0.727715235115525
3,Tzi8/B73 NIL-1072,1935313,1949052,9660537,9727177,S3_1935313,S3_1949052,S3_9660537,S3_9727177,235667934,1942182.5,9693857,7751674.5,0.0328923598914395
4,CML103/B73 NIL-1076A,3432818,3438329,6036119,6039184,S4_3432818,S4_3438329,S4_6036119,S4_6039184,246994605,3435573.5,6037651.5,2602078,0.0105349588506194
4,Tx303/B73 NIL-1220,181708331,181715318,231022512,231268907,S4_181708331,S4_181715318,S4_231022512,S4_231268907,246994605,181711824.5,231145709.5,49433885,0.20014155774779
4,CML247/B73 NIL-1063,169879773,169987690,183792005,183826605,S4_169879773,S4_169987690,S4_183792005,S4_183826605,246994605,169933731.5,183809305,13875573.5,0.056177637969056
4,Ki11/B73 NIL-1180,27755744,27806857,149500182,149656226,S4_27755744,S4_27806857,S4_149500182,S4_149656226,246994605,27781300.5,149578204,121796903.5,0.49311564315342
4,Mo17/B73 NIL-1251A,4219319,4219453,5538614,5636289,S4_4219319,S4_4219453,S4_5538614,S4_5636289,246994605,4219386,5587451.5,1368065.5,0.00553884770074229
4,NC350/B73 NIL-1073A,12740843,12740845,12740858,12740873,S4_12740843,S4_12740845,S4_12740858,S4_12740873,246994605,12740844,12740865.5,21.5,8.70464356903666e-08
4,Mo17/B73 NIL-1114,191052848,191343496,239646167,239697740,S4_191052848,S4_191343496,S4_239646167,S4_239697740,246994605,191198172,239671953.5,48473781.5,0.196254414139936
4,Mo18W/B73 NIL-1115,12740843,12740845,12740858,12740873,S4_12740843,S4_12740845,S4_12740858,S4_12740873,246994605,12740844,12740865.5,21.5,8.70464356903666e-08
4,Ki11/B73 NIL-1066,239596665,239603308,241714202,241714203,S4_239596665,S4_239603308,S4_241714202,S4_241714203,246994605,239599986.5,241714202.5,2114216,0.00855976591067647
4,Oh43/B73 NIL-1005,245800452,245800504,246994605,246994605,S4_245800452,S4_245800504,END,END,246994605,245800478,246994605,1194127,0.00483462786565723
4,NC358/B73 NIL-1035,12740843,12740845,12740858,12740873,S4_12740843,S4_12740845,S4_12740858,S4_12740873,246994605,12740844,12740865.5,21.5,8.70464356903666e-08
4,Ki11/B73 NIL-1125,241799255,241810656,246994605,246994605,S4_241799255,S4_241810656,END,END,246994605,241804955.5,246994605,5189649.5,0.0210111856491764
4,CML333/B73 NIL-1253,218981122,219205545,219512576,219689642,S4_218981122,S4_219205545,S4_219512576,S4_219689642,246994605,219093333.5,219601109,507775.5,0.00205581615841366
4,NC358/B73 NIL-1236,12476158,12739498,15754708,15754742,S4_12476158,S4_12739498,S4_15754708,S4_15754742,246994605,12607828,15754725,3146897,0.0127407519690562
4,Oh43/B73 NIL-1175B,19141112,19297505,37702919,37703139,S4_19141112,S4_19297505,S4_37702919,S4_37703139,246994605,19219308.5,37703029,18483720.5,0.0748345110614865
4,Mo18W/B73 NIL-1085,220420039,220475301,244187538,244188344,S4_220420039,S4_220475301,S4_244187538,S4_244188344,246994605,220447670,244187941,23740271,0.0961165568778314
4,Oh43/B73 NIL-1055,180150506,180151037,183315832,183370869,S4_180150506,S4_180151037,S4_183315832,S4_183370869,246994605,180150771.5,183343350.5,3192579,0.0129257033772053
4,CML247/B73 NIL-1005A,236563750,236563767,246994605,246994605,S4_236563750,S4_236563767,END,END,246994605,236563758.5,246994605,10430846.5,0.0422310701887598
4,CML247/B73 NIL-1104,181708331,181715318,185371003,185372756,S4_181708331,S4_181715318,S4_185371003,S4_185372756,246994605,181711824.5,185371879.5,3660055,0.0148183601014281
4,CML322/B73 NIL-1060,12476158,12739498,17899587,18044991,S4_12476158,S4_12739498,S4_17899587,S4_18044991,246994605,12607828,17972289,5364461,0.0217189399744177
4,CML333/B73 NIL-1307,174154143,174156362,184800272,184801935,S4_174154143,S4_174156362,S4_184800272,S4_184801935,246994605,174155252.5,184801103.5,10645851,0.0431015527646849
4,CML103/B73 NIL-1041,60049872,61319470,126961158,127148246,S4_60049872,S4_61319470,S4_126961158,S4_127148246,246994605,60684671,127054702,66370031,0.268710448149262
4,CML52/B73 NIL-1181,239931687,240032196,241442913,241442929,S4_239931687,S4_240032196,S4_241442913,S4_241442929,246994605,239981941.5,241442921,1460979.5,0.00591502595775321
4,Oh43/B73 NIL-1231,18472213,18472245,28207734,28236318,S4_18472213,S4_18472245,S4_28207734,S4_28236318,246994605,18472229,28222026,9749797,0.0394737245374246
4,CML322/B73 NIL-1094,192084502,192084512,223440273,223443179,S4_192084502,S4_192084512,S4_223440273,S4_223443179,246994605,192084507,223441726,31357219,0.126955076609872
4,CML103/B73 NIL-1306,11947552,11947804,14846340,14846372,S4_11947552,S4_11947804,S4_14846340,S4_14846372,246994605,11947678,14846356,2898678,0.0117357947960037
4,Oh43/B73 NIL-1023A,155259540,155263768,155296767,155296768,S4_155259540,S4_155263768,S4_155296767,S4_155296768,246994605,155261654,155296767.5,35113.5,0.000142163024168078
4,CML52/B73 NIL-1076,245045744,245085228,245085258,245085263,S4_245045744,S4_245085228,S4_245085258,S4_245085263,246994605,245065486,245085260.5,19774.5,8.00604531422862e-05
4,CML69/B73 NIL-1079,244506747,244518458,244877185,244877199,S4_244506747,S4_244518458,S4_244877185,S4_244877199,246994605,244512602.5,244877192,364589.5,0.00147610309140153
4,CML103/B73 NIL-1079B,242950168,242950702,246994605,246994605,S4_242950168,S4_242950702,END,END,246994605,242950435,246994605,4044170,0.0163735155267865
4,CML103/B73 NIL-1079B,4325104,4465362,5798196,5798279,S4_4325104,S4_4465362,S4_5798196,S4_5798279,246994605,4395233,5798237.5,1403004.5,0.00568030423174628
4,CML247/B73 NIL-1090,170205388,170330611,183792005,183826605,S4_170205388,S4_170330611,S4_183792005,S4_183826605,246994605,170267999.5,183809305,13541305.5,0.0548242966683422
4,Tx303/B73 NIL-1178,32704914,32892220,85018447,85656627,S4_32704914,S4_32892220,S4_85018447,S4_85656627,246994605,32798567,85337537,52538970,0.212713026667121
4,CML247/B73 NIL-1032B,241443031,241458332,246994605,246994605,S4_241443031,S4_241458332,END,END,246994605,241450681.5,246994605,5543923.5,0.022445524670468
4,CML228/B73 NIL-1160B,23603780,23603787,89900694,90259078,S4_23603780,S4_23603787,S4_89900694,S4_90259078,246994605,23603783.5,90079886,66476102.5,0.26913989680058
4,CML52/B73 NIL-1035,241525244,241525246,246994605,246994605,S4_241525244,S4_241525246,END,END,246994605,241525245,246994605,5469360,0.0221436415584867
4,Mo18W/B73 NIL-1008,4791246,4791265,22166446,22699377,S4_4791246,S4_4791265,S4_22166446,S4_22699377,246994605,4791255.5,22432911.5,17641656,0.0714252685802591
4,CML103/B73 NIL-1113,231022512,231268907,246994605,246994605,S4_231022512,S4_231268907,END,END,246994605,231145709.5,246994605,15848895.5,0.0641669703676321
4,CML103/B73 NIL-1171,178304808,178304846,180086648,180089902,S4_178304808,S4_178304846,S4_180086648,S4_180089902,246994605,178304827,180088275,1783448,0.00722059495995874
4,CML333/B73 NIL-1124,174983028,174987375,177543847,177641159,S4_174983028,S4_174987375,S4_177543847,S4_177641159,246994605,174985201.5,177592503,2607301.5,0.0105561070858208
4,CML52/B73 NIL-1165,0,0,12385032,12385050,S4_218872,S4_218872,S4_12385032,S4_12385050,246994605,0,12385041,12385041,0.0501429616246071
4,CML322/B73 NIL-1076,32704865,32704883,32892220,32892301,S4_32704865,S4_32704883,S4_32892220,S4_32892301,246994605,32704874,32892260.5,187386.5,0.000758666368441529
4,Oh43/B73 NIL-1108,237109539,238092575,239603316,239603326,S4_237109539,S4_238092575,S4_239603316,S4_239603326,246994605,237601057,239603321,2002264,0.00810650904702959
4,Tzi8/B73 NIL-1157,6685796,6685798,15849921,15849922,S4_6685796,S4_6685798,S4_15849921,S4_15849922,246994605,6685797,15849921.5,9164124.5,0.0371025290208262
4,Mo17/B73 NIL-1250,4794919,4797400,5254655,5255255,S4_4794919,S4_4797400,S4_5254655,S4_5255255,246994605,4796159.5,5254955,458795.5,0.00185751223189673
4,Tzi8/B73 NIL-1305,204447285,204447331,240707898,240708005,S4_204447285,S4_204447331,S4_240707898,S4_240708005,246994605,204447308,240707951.5,36260643.5,0.146807431279724
4,Ki3/B73 NIL-1258,238942848,239251732,243524364,243524415,S4_238942848,S4_239251732,S4_243524364,S4_243524415,246994605,239097290,243524389.5,4427099.5,0.0179238712521676
4,Tzi8/B73 NIL-1176,241799255,241810656,241981186,242138216,S4_241799255,S4_241810656,S4_241981186,S4_242138216,246994605,241804955.5,242059701,254745.5,0.00103138082712373
4,Ki3/B73 NIL-1016,4790924,4791210,5254655,5255255,S4_4790924,S4_4791210,S4_5254655,S4_5255255,246994605,4791067,5254955,463888,0.00187813009114106
4,CML103/B73 NIL-1177,161594381,161594387,178360097,178360110,S4_161594381,S4_161594387,S4_178360097,S4_178360110,246994605,161594384,178360103.5,16765719.5,0.0678788895004407
4,CML333/B73 NIL-1036,245194722,245194774,246994605,246994605,S4_245194722,S4_245194774,END,END,246994605,245194748,246994605,1799857,0.00728702960941191
4,CML247/B73 NIL-1015,0,0,32704860,32704863,S4_218872,S4_218872,S4_32704860,S4_32704863,246994605,0,32704861.5,32704861.5,0.132411238294051
4,CML52/B73 NIL-1292,12740843,12740845,12740858,12740873,S4_12740843,S4_12740845,S4_12740858,S4_12740873,246994605,12740844,12740865.5,21.5,8.70464356903666e-08
4,Oh43/B73 NIL-1255,183644717,183699624,199610512,199644214,S4_183644717,S4_183699624,S4_199610512,S4_199644214,246994605,183672170.5,199627363,15955192.5,0.0645973319943567
4,Mo18W/B73 NIL-1001,0,0,5538605,5538614,S4_218872,S4_218872,S4_5538605,S4_5538614,246994605,0,5538609.5,5538609.5,0.0224240100305025
4,NC350/B73 NIL-1265,0,0,1846698,1846713,S4_218872,S4_218872,S4_1846698,S4_1846713,246994605,0,1846705.5,1846705.5,0.00747670379278122
4,Oh43/B73 NIL-1055,240409401,240409415,242180871,242180947,S4_240409401,S4_240409415,S4_242180871,S4_242180947,246994605,240409408,242180909,1771501,0.00717222548241489
4,CML247/B73 NIL-1015,176831779,176856131,178304434,178304616,S4_176831779,S4_176856131,S4_178304434,S4_178304616,246994605,176843955,178304525,1460570,0.00591336802680366
4,Tzi8/B73 NIL-1176,175854682,175856348,178300400,178300441,S4_175854682,S4_175856348,S4_178300400,S4_178300441,246994605,175855515,178300420.5,2444905.5,0.00989861904068714
4,CML228/B73 NIL-1086,6041875,6041876,6129256,6129271,S4_6041875,S4_6041876,S4_6129256,S4_6129271,246994605,6041875.5,6129263.5,87388,0.000353805298702779
4,CML322/B73 NIL-1218,192084502,192084512,223440273,223443179,S4_192084502,S4_192084512,S4_223440273,S4_223443179,246994605,192084507,223441726,31357219,0.126955076609872
4,CML52/B73 NIL-1181,1118965,1118970,1119011,1119018,S4_1118965,S4_1118970,S4_1119011,S4_1119018,246994605,1118967.5,1119014.5,47,1.90287557090569e-07
4,Mo18W/B73 NIL-1005,0,0,10537075,10537121,S4_218872,S4_218872,S4_10537075,S4_10537121,246994605,0,10537098,10537098,0.0426612476009344
4,Oh43/B73 NIL-1171,176331873,176415476,180304507,180315061,S4_176331873,S4_176415476,S4_180304507,S4_180315061,246994605,176373674.5,180309784,3936109.5,0.0159360140679996
4,Tzi8/B73 NIL-1153,11181423,11330645,15754742,15849921,S4_11181423,S4_11330645,S4_15754742,S4_15849921,246994605,11256034,15802331.5,4546297.5,0.0184064647889779
4,Tx303/B73 NIL-1133,184800124,184800272,188299477,188299514,S4_184800124,S4_184800272,S4_188299477,S4_188299514,246994605,184800198,188299495.5,3499297.5,0.0141675058044284
4,NC350/B73 NIL-1153A,162164901,162532593,162632174,162648977,S4_162164901,S4_162532593,S4_162632174,S4_162648977,246994605,162348747,162640575.5,291828.5,0.00118151770966819
4,Tx303/B73 NIL-1231,181708331,181715318,231022512,231268907,S4_181708331,S4_181715318,S4_231022512,S4_231268907,246994605,181711824.5,231145709.5,49433885,0.20014155774779
4,NC358/B73 NIL-1146,178019319,178021716,195444704,195471604,S4_178019319,S4_178021716,S4_195444704,S4_195471604,246994605,178020517.5,195458154,17437636.5,0.0705992606599646
4,CML277/B73 NIL-1145,153191450,153191457,170910655,171072945,S4_153191450,S4_153191457,S4_170910655,S4_171072945,246994605,153191453.5,170991800,17800346.5,0.0720677542734182
4,CML277/B73 NIL-1048,145570246,145570456,177042201,177042244,S4_145570246,S4_145570456,S4_177042201,S4_177042244,246994605,145570351,177042222.5,31471871.5,0.127419266910708
4,Oh43/B73 NIL-1250,30519753,30519834,58642491,58642534,S4_30519753,S4_30519834,S4_58642491,S4_58642534,246994605,30519793.5,58642512.5,28122719,0.113859648877756
4,CML277/B73 NIL-1111B,153191450,153191457,170910655,171072945,S4_153191450,S4_153191457,S4_170910655,S4_171072945,246994605,153191453.5,170991800,17800346.5,0.0720677542734182
4,NC350/B73 NIL-1157,41060457,41258516,46629945,46658512,S4_41060457,S4_41258516,S4_46629945,S4_46658512,246994605,41159486.5,46644228.5,5484742,0.0222059182223838
4,Mo17/B73 NIL-1270,157332673,157333958,177899628,177900509,S4_157332673,S4_157333958,S4_177899628,S4_177900509,246994605,157333315.5,177900068.5,20566753,0.0832680252267048
